,gtin,return_code,company_prefix,name,street,postcode,city,sum_sales,query_date,isocode
23068,4.2602E+12,0,426019587,Eis vom Bauernhof GmbH,Zirndorfer Weg 9,90556,Wachendorf,480806.9,30/10/2021 04:54,DEU
23069,4.2602E+12,0,426019628,JJ Leitz GmbH,Theodor-Heuss-Str. 5,65385,Rüdesheim/ Rhein,1447572.21,30/10/2021 04:54,DEU
23070,4.2602E+12,0,426019629,IronMaxx Nutrition GmbH,Wegelinstr. 13,50354,Hürth,746398.79,30/10/2021 04:54,DEU
23071,4.2602E+12,0,426019643,Imkerei Beer Inh. Richard Beer,Ligusterweg 6,4349,Leipzig,1553089.54,30/10/2021 04:54,DEU
23077,4.2602E+12,0,426019687,AnaVita Naturkost GmbH,In den Kirschen 61,80992,München,32566.44,30/10/2021 04:54,DEU
23078,4.2602E+12,0,426019693,Inh. Heinz Spitz,Hans-Streif-Str. 2,53560,Vettelschoß,118919.35,30/10/2021 04:54,DEU
23079,4.2602E+12,0,426019704,Biolandhof,Büchelberg 1,92259,Neukirchen,323318.63,30/10/2021 04:54,DEU
23080,4.2602E+12,0,426019709,Heineken Deutschland GmbH,Ehrenbergstr. 19,10245,Berlin,26058.84,30/10/2021 04:54,DEU
23081,4.2602E+12,0,426019724,Thomashof Burscheid Inh. Eberhard Thomas,Hammerweg 69,51399,Burscheid,331474.37,30/10/2021 04:54,DEU
23082,4.2602E+12,0,426019764,Manufaktur GmbH,Gewerbegebiet 13,6578,Oldisleben,15711.66,30/10/2021 04:54,DEU
23083,4.2602E+12,0,426019766,LWB Pietzschke,Beiersdorfer Str. 90,2708,Schönbach,80104.11,30/10/2021 04:54,DEU
23084,4.2602E+12,0,426019778,Pure Elements Naturkosmetik GmbH,Erlenweg 16,82393,Iffeldorf,253062.98,30/10/2021 04:54,DEU
23085,4.2602E+12,0,426019793,Thomas Bentele Mosterei und Brennerei,Rosenstr. 5,88416,Steinhausen,412047.93,30/10/2021 04:54,DEU
23086,4.2602E+12,0,426019809,cosmondial GmbH &amp; Co. KG,Industriestr. 23 b,63834,Sulzbach am Main,91383.78,30/10/2021 04:55,DEU
23095,4.2602E+12,0,426019838,Inh. Petra Waldherr-Merk,Tölzer Str. 12,83674,Gaißach,2547.46,30/10/2021 04:55,DEU
23096,4.2602E+12,0,426019841,Camphill-Werkstätten gemeinnützige GmbH,Hermannsberg,88633,Heiligenberg,27290.11,30/10/2021 04:55,DEU
23097,4.2602E+12,0,426019855,Brauerei zum Klosterhof GmbH,Stiftweg 4,69118,Heidelberg,30284.22,30/10/2021 04:55,DEU
23098,4.2602E+12,0,426019857,Martosca Speiseeismanufaktur GmbH,Max-Eyth-Str. 11,72622,Nürtingen,1715.63,30/10/2021 04:55,DEU
23099,4.2602E+12,0,426019868,"Weinimport, Weinhandel u. -export",Theaterstr. 63-65,52062,Aachen,85745.77,30/10/2021 04:55,DEU
23100,4.2602E+12,0,426019927,ZAW gGmbH,Thanheimer Str. 46,72406,Bisingen,107815.25,30/10/2021 04:55,DEU
23101,4.2602E+12,0,426019935,BioRegio Ortenau Bio-Lebensmittel aus der Region,Stumpengasse 3,77770,Durbach,4493.47,30/10/2021 04:55,DEU
23102,4.2602E+12,0,426019951,AD FineDine GmbH,Gartenstr. 31,7333,Unterwellenborn,21345.85,30/10/2021 04:55,DEU
23103,4.2602E+12,0,426019967,Inh. Thorsten Meiners,Oehleckerring 11,22419,Hamburg,424279.19,30/10/2021 04:55,DEU
23104,4.2602E+12,0,426019972,Vermarktungsgesellschaft Gut-Wilhelmsdorf mbH,Verler Str. 258 a,33689,Bielefeld,19026.01,30/10/2021 04:55,DEU
23105,4.2602E+12,0,426019985,Brauhaus Nittenau Inh. J. Jakob,Wulkersdorfer Str. 4,93149,Nittenau,817.18,30/10/2021 04:55,DEU
23120,4.2602E+12,0,426020012,Rudis Hühnerhof Direktvermarktung GbR,Brunnengässle 6,72531,Hohenstein-Eglingen,178801.76,30/10/2021 04:56,DEU
23121,4.2602E+12,0,426020033,Gönnataler Putenspezialitäten GmbH,Gönnabach 2,7778,Altengönna,5440.53,30/10/2021 04:56,DEU
23122,4.2602E+12,0,426020042,WASGAU Metzgerei GmbH Fleischwaren,Rheinstr. 27,66955,Pirmasens,3934.06,30/10/2021 04:56,DEU
23123,4.2602E+12,0,426020215,Hanex GmbH,Senefelderstr. 3,33100,Paderborn,22789.8,30/10/2021 04:56,DEU
23124,4.2602E+12,0,426020235,Spezialitäten GmbH,Lohe 2,74632,Neuenstein,235452.76,30/10/2021 04:56,DEU
23125,4.2602E+12,0,426020244,"GmbH &amp; Co, KG",Willersdorf 90,91352,Hallerndorf,702.21,30/10/2021 04:56,DEU
23126,4.2602E+12,0,426020253,Lister Destille Obstbrennerei R. Schulze e. K.,Mengendamm 6,30177,Hannover,117167.57,30/10/2021 04:56,DEU
23128,4.2602E+12,0,426020376,Fläminger Genussland GmbH,Hohenkuhnsdorfer Weg 8,14913,Reinsdorf,730315.47,30/10/2021 04:56,DEU
23129,4.2602E+12,0,426020388,MVS Milchvermarktungs-GmbH,Köckmühle 133,83539,Pfaffing,5951.3,30/10/2021 04:56,DEU
23130,4.2602E+12,0,426020389,Rosenhäusle Robert Luigart,Rosenhäusle,88276,Berg,46355.88,30/10/2021 04:56,DEU
23132,4.2602E+12,0,426020453,"Käserei ""Natürlich vom Höchsten""",Unterlimpach 7,88693,Deggenhausertal,5499032.43,30/10/2021 04:56,DEU
23133,4.2602E+12,0,426020455,Lothar u. Rainer Zembrot,Atzenberg 7,88427,Bad Schussenried,4701645.75,30/10/2021 04:56,DEU
23134,4.2602E+12,0,426020475,Hohmanns Brauerei  Inh. Jochen Hohmann,Michelsrombacherstr. 51,36037,Fulda,4697.5,30/10/2021 04:56,DEU
23135,4.2602E+12,0,426020482,Mostarda GmbH,Narzissenstraße 5,82178,Puchheim,775959.38,30/10/2021 04:56,DEU
23142,4.26021E+12,0,426020568,Vollkornbrotbäckerei Wilhelm Loosen GmbH &amp; Co. KG ,Kapellener Str. 39,41516,Grevenbroich,412026.89,30/10/2021 04:57,DEU
23143,4.26021E+12,0,426020586,Landhof Nied Inh. Sandra Nied,Nannhausener Str. 9a,55471,Biebern,140010.55,30/10/2021 04:57,DEU
23144,4.26021E+12,0,426020612,Naschwerk GmbH &amp; Co. KG,Am Schlossberg 2,1796,Thürmsdorf,148644.02,30/10/2021 04:57,DEU
23145,4.26021E+12,0,426020622,Ellen u. Horst Stengel,Ringstrasse 7,74189,Weinsberg- Gellmersbach,152806.22,30/10/2021 04:57,DEU
23146,4.26021E+12,0,426020649,Inh. Andreas Frey,Eggertstraße 8,33100,Paderborn,470987.34,30/10/2021 04:57,DEU
23147,4.26021E+12,0,426020652,Die Trüffelmanufaktur Inh. Susanne Backes-Keck e. K.,Leonhardstr. 8a,89362,Offingen,7056182.91,30/10/2021 04:57,DEU
23148,4.26021E+12,0,426020662,WUNDmed GmbH &amp; Co. KG,Dieselstr. 5,91183,Abenberg,3058177.65,30/10/2021 04:57,DEU
23150,4.26021E+12,0,426020692,Wattwurm Warenvertrieb Inh. Jörg Erdmann,Fehmarnstr. 18,24782,Büdelsdorf,1620045.83,30/10/2021 04:57,DEU
23151,4.26021E+12,0,426020717,Weingut Hohenfelser Hof,Am Markt 15,67593,Westhofen,166505.81,30/10/2021 04:57,DEU
23152,4.26021E+12,0,426020739,Popp Kartoffelprodukte GmbH,Hauptstr. 21 / OT Kautendorf,95182,Döhlau,109.99,30/10/2021 04:57,DEU
23153,4.26021E+12,0,426020752,Schlossgut Istein GmbH,Im Innerdorf 23,79588,Istein,870282.99,30/10/2021 04:57,DEU
23154,4.26021E+12,0,426020774,Weingut Tina Pfaffmann ,Am Stahlbühl ,76833,Frankweiler,386580.45,30/10/2021 04:57,DEU
23155,4.26021E+12,0,426020835,KsKtrading GmbH,Schleusenstieg 15,22397,Hamburg,30978.35,30/10/2021 04:57,DEU
23156,4.26021E+12,0,426020849,Weingut Junghof  Inh. Ernst May-Jung,Staatsrat-Schwamb-Str. 38,55278,Undenheim,365432.06,30/10/2021 04:57,DEU
23157,4.26021E+12,0,426020872,Mühle Kruskop GmbH &amp; Co. KG,Mühlenstraße 7,55452,Windesheim,139938.16,30/10/2021 04:57,DEU
23158,4.26021E+12,0,426020887,Sektkellerei Deidesheim GmbH &amp; Co. KG,Brennstr. 37-39,67146,Deidesheim,1721133.12,30/10/2021 04:57,DEU
23159,4.26021E+12,0,426020905,Jürgen Jansen Bauer Jansen,Kemmerich 31 B,51789,Lindlar,1697.41,30/10/2021 04:57,DEU
23160,4.26021E+12,0,426020911,Inh. Armin Andres,Langensteinstr. 22,67435,Neustadt,816.98,30/10/2021 04:57,DEU
23164,4.26021E+12,0,426020916,G.T.T. Warenhandel GmbH,Papenstr. 118,22089,Hamburg,34224.22,30/10/2021 04:57,DEU
23168,4.26021E+12,0,426020923,Mühldorfer Nutrition AG,Edisonstr. 11,84453,Mühldorf,7183.8,30/10/2021 04:58,DEU
23171,4.26021E+12,0,426020934,Unsere Kleine Molkerei GmbH,Mahdenstr. 10,72138,Kirchentellinsfurt,19010.39,30/10/2021 04:58,DEU
23172,4.26021E+12,0,426020954,Einbecker Senfmühle GmbH,Knochenhauerstr. 26-28,37574,Einbeck,207888.47,30/10/2021 04:58,DEU
23174,4.26021E+12,0,426020978,P &amp; G International Trading GmbH,Brandenburgische str. 29,10707,Berlin,50400.82,30/10/2021 04:58,DEU
